Type	ID	Name	Modified	Version List	Date	Time	Compiled	Locked	Locked By
1	741	VAT Report Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	743	VAT Report Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	744	VAT Report Line Relation	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	745	VAT Report Error Log	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	750	Standard General Journal	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	751	Standard General Journal Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	752	Standard Item Journal	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	753	Standard Item Journal Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	760	Trailing Sales Orders Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	762	Account Schedules Chart Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	763	Acc. Sched. Chart Setup Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	770	Analysis Report Chart Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	771	Analysis Report Chart Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	800	Online Map Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	801	Online Map Parameter Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	823	Name/Value Buffer	No	NAVW16.00.10	02-12-10	12:00:00	Yes	No	
1	824	DO Payment Connection Details	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	825	DO Payment Connection Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	826	DO Payment Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	827	DO Payment Credit Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	828	DO Payment Credit Card Number	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	829	DO Payment Trans. Log Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	830	DO Payment Card Type	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	840	Cash Flow Forecast	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	841	Cash Flow Account	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	842	Cash Flow Account Comment	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	843	Cash Flow Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	846	Cash Flow Worksheet Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	847	Cash Flow Forecast Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	849	Cash Flow Manual Revenue	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	850	Cash Flow Manual Expense	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	856	Cash Flow Report Selection	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	869	Cash Flow Chart Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	900	Assembly Header	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	901	Assembly Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	904	Assemble-to-Order Link	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	905	Assembly Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	906	Assembly Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	910	Posted Assembly Header	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	911	Posted Assembly Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	914	Posted Assemble-to-Order Link	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	915	ATO Sales Buffer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	950	Time Sheet Header	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	951	Time Sheet Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	952	Time Sheet Detail	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	953	Time Sheet Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	954	Time Sheet Header Archive	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	955	Time Sheet Line Archive	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	956	Time Sheet Detail Archive	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	957	Time Sheet Cmt. Line Archive	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	958	Time Sheet Posting Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	959	Time Sheet Chart Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	980	Payment Registration Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	981	Payment Registration Buffer	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	983	Document Search Result	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1001	Job Task	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1002	Job Task Dimension	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1003	Job Planning Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1004	Job WIP Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1005	Job WIP G/L Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1006	Job WIP Method	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1007	Job WIP Warning	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1012	Job Resource Price	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1013	Job Item Price	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1014	Job G/L Account Price	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1015	Job Entry No.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1017	Job Buffer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1018	Job WIP Buffer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1019	Job Difference Buffer	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1020	Job Usage Link	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1021	Job WIP Total	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1022	Job Planning Line Invoice	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1100	Cost Journal Template	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1101	Cost Journal Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1102	Cost Journal Batch	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1103	Cost Type	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1104	Cost Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1105	Cost Register	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1106	Cost Allocation Source	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1107	Cost Allocation Target	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1108	Cost Accounting Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1109	Cost Budget Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1110	Cost Budget Name	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1111	Cost Budget Register	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1112	Cost Center	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1113	Cost Object	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1114	Cost Budget Buffer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1200	Bank Export/Import Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1205	Credit Transfer Register	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1206	Credit Transfer Entry	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1207	Direct Debit Collection	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1208	Direct Debit Collection Entry	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1220	Posting Exch.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1221	Posting Exch. Field	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1222	Posting Exch. Def	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1223	Posting Exch. Column Def	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1224	Posting Exch. Mapping	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1225	Posting Exch. Field Mapping	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1226	Payment Export Data	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
1	1227	Posting Exch. Line Def	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1228	Payment Jnl. Export Error Text	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1229	Payment Export Remittance Text	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1230	SEPA Direct Debit Mandate	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1250	Bank Statement Matching Buffer	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1251	Account Mapping	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1300	Mini Customer Template	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
1	1301	Mini Item Template	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1302	Mini Dimensions Template	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1303	Mini Vendor Template	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1304	Sales Price and Line Disc Buff	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1305	Mini Pages Mapping	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1306	Mini User Removed Instructions	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1310	Mini Chart Definition	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1311	Mini Last Used Chart	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1312	Mini Trial Balance Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1319	Sales by Cust. Grp.Chart Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5050	Contact	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5051	Contact Alt. Address	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5052	Contact Alt. Addr. Date Range	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5053	Business Relation	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5054	Contact Business Relation	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5055	Mailing Group	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5056	Contact Mailing Group	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5057	Industry Group	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5058	Contact Industry Group	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5059	Web Source	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5060	Contact Web Source	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5061	Rlshp. Mgt. Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5062	Attachment	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5063	Interaction Group	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5064	Interaction Template	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5065	Interaction Log Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5066	Job Responsibility	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5067	Contact Job Responsibility	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5068	Salutation	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5069	Salutation Formula	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5070	Organizational Level	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5071	Campaign	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5072	Campaign Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5073	Campaign Status	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5074	Delivery Sorter	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5075	Logged Segment	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5076	Segment Header	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5077	Segment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5078	Segment History	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5079	Marketing Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5080	To-do	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5081	Activity	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5082	Activity Step	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5083	Team	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5084	Team Salesperson	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5085	Contact Duplicate	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5086	Cont. Duplicate Search String	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5087	Profile Questionnaire Header	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5088	Profile Questionnaire Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5089	Contact Profile Answer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5090	Sales Cycle	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5091	Sales Cycle Stage	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5092	Opportunity	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5093	Opportunity Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5094	Close Opportunity Code	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5095	Duplicate Search String Setup	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5096	Segment Wizard Filter	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5097	Segment Criteria Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5098	Saved Segment Criteria	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5099	Saved Segment Criteria Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5100	Communication Method	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5101	Contact Value	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5102	RM Matrix Management	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5103	Interaction Tmpl. Language	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5104	Segment Interaction Language	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5105	Customer Template	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5107	Sales Header Archive	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
1	5108	Sales Line Archive	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
1	5109	Purchase Header Archive	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5110	Purchase Line Archive	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5111	Rating	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5122	Interaction Template Setup	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5123	Inter. Log Entry Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5124	Current Salesperson	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5125	Purch. Comment Line Archive	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5126	Sales Comment Line Archive	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5150	Integration Page	No	NAVW16.00.10	02-12-10	12:00:00	Yes	No	
1	5151	Integration Record	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5196	To-do Interaction Language	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5199	Attendee	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5200	Employee	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5201	Alternative Address	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5202	Qualification	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5203	Employee Qualification	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5204	Relative	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5205	Employee Relative	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5206	Cause of Absence	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5207	Employee Absence	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5208	Human Resource Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5209	Union	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5210	Cause of Inactivity	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5211	Employment Contract	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5212	Employee Statistics Group	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5213	Misc. Article	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5214	Misc. Article Information	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5215	Confidential	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5216	Confidential Information	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5217	Grounds for Termination	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5218	Human Resources Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5219	HR Confidential Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5220	Human Resource Unit of Measure	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5300	Outlook Synch. Entity	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5301	Outlook Synch. Entity Element	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5302	Outlook Synch. Link	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5303	Outlook Synch. Filter	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5304	Outlook Synch. Field	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5305	Outlook Synch. User Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5306	Outlook Synch. Lookup Name	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5307	Outlook Synch. Option Correl.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5310	Outlook Synch. Setup Detail	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5311	Outlook Synch. Dependency	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5320	Exchange Folder	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5401	Item Variant	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5402	Unit of Measure Translation	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5404	Item Unit of Measure	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5405	Production Order	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5406	Prod. Order Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5407	Prod. Order Component	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5409	Prod. Order Routing Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5410	Prod. Order Capacity Need	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5411	Prod. Order Routing Tool	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5412	Prod. Order Routing Personnel	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5413	Prod. Order Rtng Qlty Meas.	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5414	Prod. Order Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5415	Prod. Order Rtng Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5416	Prod. Order Comp. Cmt Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5430	Planning Error Log	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5520	Unplanned Demand	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5525	Manufacturing User Template	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5530	Inventory Event Buffer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5531	Inventory Page Data	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5540	Timeline Event	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5541	Timeline Event Change	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5600	Fixed Asset	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5601	FA Ledger Entry	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5603	FA Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5604	FA Posting Type Setup	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5605	FA Journal Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5606	FA Posting Group	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5607	FA Class	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5608	FA Subclass	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5609	FA Location	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5611	Depreciation Book	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5612	FA Depreciation Book	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5615	FA Allocation	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5616	Maintenance Registration	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5617	FA Register	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5619	FA Journal Template	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5620	FA Journal Batch	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5621	FA Journal Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5622	FA Reclass. Journal Template	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5623	FA Reclass. Journal Batch	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5624	FA Reclass. Journal Line	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5625	Maintenance Ledger Entry	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5626	Maintenance	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5628	Insurance	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5629	Ins. Coverage Ledger Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5630	Insurance Type	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5633	Insurance Journal Template	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5634	Insurance Journal Batch	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5635	Insurance Journal Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5636	Insurance Register	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5637	FA G/L Posting Buffer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5640	Main Asset Component	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5641	FA Buffer Projection	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5642	Depreciation Table Header	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5643	Depreciation Table Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5644	FA Posting Type	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5645	FA Date Type	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5646	Depreciation Table Buffer	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5647	FA Matrix Posting Type	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5649	FA Posting Group Buffer	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5650	Total Value Insured	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5700	Stockkeeping Unit	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5701	Stockkeeping Unit Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5714	Responsibility Center	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5715	Item Substitution	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5716	Substitution Condition	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5717	Item Cross Reference	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5718	Nonstock Item	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5719	Nonstock Item Setup	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5720	Manufacturer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5721	Purchasing	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5722	Item Category	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5723	Product Group	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5740	Transfer Header	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5741	Transfer Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5742	Transfer Route	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5744	Transfer Shipment Header	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5745	Transfer Shipment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5746	Transfer Receipt Header	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5747	Transfer Receipt Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5748	Inventory Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5765	Warehouse Request	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5766	Warehouse Activity Header	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5767	Warehouse Activity Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5768	Whse. Cross-Dock Opportunity	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5769	Warehouse Setup	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5770	Warehouse Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5771	Warehouse Source Filter	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5772	Registered Whse. Activity Hdr.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5773	Registered Whse. Activity Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5790	Shipping Agent Services	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5800	Item Charge	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
1	5802	Value Entry	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5803	Item Journal Buffer	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5804	Avg. Cost Adjmt. Entry Point	No	NAVW16.00.01	14-08-09	12:00:00	Yes	No	
1	5805	Item Charge Assignment (Purch)	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5809	Item Charge Assignment (Sales)	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5810	Rounding Residual Buffer	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5811	Post Value Entry to G/L	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5813	Inventory Posting Setup	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
