Type	ID	Name	Caption	Modified	Version List	Date	Time	Compiled	Locked	Locked By
1	398	XBRL Rollup Line	XBRL Rollup Line	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	399	XBRL Schema	XBRL Schema	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	400	XBRL Linkbase	XBRL Linkbase	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	401	XBRL Taxonomy Label	XBRL Taxonomy Label	No	NAVW16.00.01	14-08-09	12:00:00	Yes	No	
1	402	Change Log Setup	Change Log Setup	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	403	Change Log Setup (Table)	Change Log Setup (Table)	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	404	Change Log Setup (Field)	Change Log Setup (Field)	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	405	Change Log Entry	Change Log Entry	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	408	XBRL Line Constant	XBRL Line Constant	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	409	SMTP Mail Setup	SMTP Mail Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	410	IC G/L Account	IC G/L Account	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	411	IC Dimension	IC Dimension	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	412	IC Dimension Value	IC Dimension Value	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	413	IC Partner	IC Partner	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	414	IC Outbox Transaction	IC Outbox Transaction	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	415	IC Outbox Jnl. Line	IC Outbox Jnl. Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	416	Handled IC Outbox Trans.	Handled IC Outbox Trans.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	417	Handled IC Outbox Jnl. Line	Handled IC Outbox Jnl. Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	418	IC Inbox Transaction	IC Inbox Transaction	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	419	IC Inbox Jnl. Line	IC Inbox Jnl. Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	420	Handled IC Inbox Trans.	Handled IC Inbox Trans.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	421	Handled IC Inbox Jnl. Line	Handled IC Inbox Jnl. Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	423	IC Inbox/Outbox Jnl. Line Dim.	IC Inbox/Outbox Jnl. Line Dim.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	424	IC Comment Line	IC Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	426	IC Outbox Sales Header	IC Outbox Sales Header	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	427	IC Outbox Sales Line	IC Outbox Sales Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	428	IC Outbox Purchase Header	IC Outbox Purchase Header	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	429	IC Outbox Purchase Line	IC Outbox Purchase Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	430	Handled IC Outbox Sales Header	Handled IC Outbox Sales Header	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	431	Handled IC Outbox Sales Line	Handled IC Outbox Sales Line	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	432	Handled IC Outbox Purch. Hdr	Handled IC Outbox Purch. Hdr	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	433	Handled IC Outbox Purch. Line	Handled IC Outbox Purch. Line	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	434	IC Inbox Sales Header	IC Inbox Sales Header	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	435	IC Inbox Sales Line	IC Inbox Sales Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	436	IC Inbox Purchase Header	IC Inbox Purchase Header	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	437	IC Inbox Purchase Line	IC Inbox Purchase Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	438	Handled IC Inbox Sales Header	Handled IC Inbox Sales Header	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	439	Handled IC Inbox Sales Line	Handled IC Inbox Sales Line	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	440	Handled IC Inbox Purch. Header	Handled IC Inbox Purch. Header	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	441	Handled IC Inbox Purch. Line	Handled IC Inbox Purch. Line	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	442	IC Document Dimension	IC Document Dimension	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	450	Bar Chart Buffer	Bar Chart Buffer	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	452	Approval Setup	Approval Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	453	Approval Code	Approval Code	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	454	Approval Entry	Approval Entry	Yes	NAVW17.10.00.36035,DCW17.00.00.36035.3.50	04-02-15	20:20:49	Yes	No	
1	455	Approval Comment Line	Approval Comment Line	No	NAVW17.10.00.36035,DCW17.00.00.36035.3.02.01	21-01-14	12:00:00	Yes	No	
1	456	Posted Approval Entry	Posted Approval Entry	No	NAVW17.10.00.36035,DCW17.00.00.36035.3.50.06	21-01-14	12:00:00	Yes	No	
1	457	Posted Approval Comment Line	Posted Approval Comment Line	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	458	Overdue Notification Entry	Overdue Notification Entry	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	459	Sales Prepayment %	Sales Prepayment %	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	460	Purchase Prepayment %	Purchase Prepayment %	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	461	Prepayment Inv. Line Buffer	Prepayment Inv. Line Buffer	No	NAVW17.10.00.36281	13-03-14	12:00:00	Yes	No	
1	462	Payment Term Translation	Payment Term Translation	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	463	Shipment Method Translation	Shipment Method Translation	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	464	Approval Templates	Approval Templates	No	NAVW17.00,DCW17.00.00.3.02	30-11-12	01:00:00	Yes	No	
1	465	Additional Approvers	Additional Approvers	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	470	Job Queue	Job Queue	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	471	Job Queue Category	Job Queue Category	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	472	Job Queue Entry	Job Queue Entry	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	474	Job Queue Log Entry	Job Queue Log Entry	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	480	Dimension Set Entry	Dimension Set Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	481	Dimension Set Tree Node	Dimension Set Tree Node	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	482	Reclas. Dimension Set Buffer	Reclas. Dimension Set Buffer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	485	Business Chart Buffer	Business Chart Buffer	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	486	Business Chart Map	Business Chart Map	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	487	Business Chart User Setup	Business Chart User Setup	No	NAVW17.10.00.35701	10-11-13	12:00:00	Yes	No	
1	550	VAT Rate Change Setup	VAT Rate Change Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	551	VAT Rate Change Conversion	VAT Rate Change Conversion	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	552	VAT Rate Change Log Entry	VAT Rate Change Log Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	560	VAT Clause	VAT Clause	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	561	VAT Clause Translation	VAT Clause Translation	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	740	VAT Report Header	VAT Report Header	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	741	VAT Report Line	VAT Report Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	743	VAT Report Setup	VAT Report Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	744	VAT Report Line Relation	VAT Report Line Relation	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	745	VAT Report Error Log	VAT Report Error Log	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	750	Standard General Journal	Standard General Journal	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	751	Standard General Journal Line	Standard General Journal Line	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	752	Standard Item Journal	Standard Item Journal	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	753	Standard Item Journal Line	Standard Item Journal Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	760	Trailing Sales Orders Setup	Trailing Sales Orders Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	762	Account Schedules Chart Setup	Account Schedules Chart Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	763	Acc. Sched. Chart Setup Line	Acc. Sched. Chart Setup Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	770	Analysis Report Chart Setup	Analysis Report Chart Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	771	Analysis Report Chart Line	Analysis Report Chart Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	780	Certificate of Supply	Certificate of Supply	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	800	Online Map Setup	Online Map Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	801	Online Map Parameter Setup	Online Map Parameter Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	823	Name/Value Buffer	Name/Value Buffer	No	NAVW16.00.10	02-12-10	12:00:00	Yes	No	
1	824	DO Payment Connection Details	DO Payment Connection Details	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	825	DO Payment Connection Setup	Microsoft Dynamics ERP Payment Services Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	826	DO Payment Setup	Dynamics Online Payment Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	827	DO Payment Credit Card	Dynamics Online Payment Credit Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	828	DO Payment Credit Card Number	DO Payment Credit Card Number	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	829	DO Payment Trans. Log Entry	DO Payment Trans. Log Entry	No	NAVW17.10.00.36035	21-01-14	12:00:00	Yes	No	
1	830	DO Payment Card Type	Dynamics Online Payment Card Type	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	840	Cash Flow Forecast	Cash Flow Forecast	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	841	Cash Flow Account	Cash Flow Account	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	842	Cash Flow Account Comment	Cash Flow Account Comment	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	843	Cash Flow Setup	Cash Flow Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	846	Cash Flow Worksheet Line	Cash Flow Worksheet Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	847	Cash Flow Forecast Entry	Cash Flow Forecast Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	849	Cash Flow Manual Revenue	Cash Flow Manual Revenue	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	850	Cash Flow Manual Expense	Cash Flow Manual Expense	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	856	Cash Flow Report Selection	Cash Flow Report Selection	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	869	Cash Flow Chart Setup	Cash Flow Chart Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	900	Assembly Header	Assembly Header	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	901	Assembly Line	Assembly Line	No	NAVW17.10.00.37799	28-08-14	12:00:00	Yes	No	
1	904	Assemble-to-Order Link	Assemble-to-Order Link	No	NAVW17.10.00.37799	28-08-14	12:00:00	Yes	No	
1	905	Assembly Setup	Assembly Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	906	Assembly Comment Line	Assembly Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	910	Posted Assembly Header	Posted Assembly Header	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	911	Posted Assembly Line	Posted Assembly Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	914	Posted Assemble-to-Order Link	Posted Assemble-to-Order Link	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	915	ATO Sales Buffer	ATO Sales Buffer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	950	Time Sheet Header	Time Sheet Header	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	951	Time Sheet Line	Time Sheet Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	952	Time Sheet Detail	Time Sheet Detail	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	953	Time Sheet Comment Line	Time Sheet Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	954	Time Sheet Header Archive	Time Sheet Header Archive	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	955	Time Sheet Line Archive	Time Sheet Line Archive	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	956	Time Sheet Detail Archive	Time Sheet Detail Archive	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	957	Time Sheet Cmt. Line Archive	Time Sheet Cmt. Line Archive	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	958	Time Sheet Posting Entry	Time Sheet Posting Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	959	Time Sheet Chart Setup	Time Sheet Chart Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	980	Payment Registration Setup	Payment Registration Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	981	Payment Registration Buffer	Payment Registration Buffer	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	983	Document Search Result	Document Search Result	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1001	Job Task	Job Task	Yes	NAVW17.10	25-09-15	12:59:32	Yes	No	
1	1002	Job Task Dimension	Job Task Dimension	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1003	Job Planning Line	Job Planning Line	Yes	NAVW17.10.00.37221	24-09-15	10:49:19	Yes	No	
1	1004	Job WIP Entry	Job WIP Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1005	Job WIP G/L Entry	Job WIP G/L Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1006	Job WIP Method	Job WIP Method	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1007	Job WIP Warning	Job WIP Warning	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1012	Job Resource Price	Job Resource Price	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1013	Job Item Price	Job Item Price	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1014	Job G/L Account Price	Job G/L Account Price	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1015	Job Entry No.	Job Entry No.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1017	Job Buffer	Job Buffer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1018	Job WIP Buffer	Job WIP Buffer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1019	Job Difference Buffer	Job Difference Buffer	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1020	Job Usage Link	Job Usage Link	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1021	Job WIP Total	Job WIP Total	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1022	Job Planning Line Invoice	Job Planning Line Invoice	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1100	Cost Journal Template	Cost Journal Template	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1101	Cost Journal Line	Cost Journal Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1102	Cost Journal Batch	Cost Journal Batch	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1103	Cost Type	Cost Type	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1104	Cost Entry	Cost Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1105	Cost Register	Cost Register	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1106	Cost Allocation Source	Cost Allocation Source	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1107	Cost Allocation Target	Cost Allocation Target	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1108	Cost Accounting Setup	Cost Accounting Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1109	Cost Budget Entry	Cost Budget Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1110	Cost Budget Name	Cost Budget Name	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1111	Cost Budget Register	Cost Budget Register	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1112	Cost Center	Cost Center	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1113	Cost Object	Cost Object	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1114	Cost Budget Buffer	Cost Budget Buffer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	1200	Bank Export/Import Setup	Bank Export/Import Setup	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	1205	Credit Transfer Register	Credit Transfer Register	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1206	Credit Transfer Entry	Credit Transfer Entry	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1207	Direct Debit Collection	Direct Debit Collection	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	1208	Direct Debit Collection Entry	Direct Debit Collection Entry	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	1220	Posting Exch.	Posting Exch.	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	1221	Posting Exch. Field	Posting Exch. Field	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	1222	Posting Exch. Def	Posting Exch. Def	No	NAVW17.10.00.36366	01-04-14	12:00:00	Yes	No	
1	1223	Posting Exch. Column Def	Posting Exch. Column Def	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	1224	Posting Exch. Mapping	Posting Exch. Mapping	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	1225	Posting Exch. Field Mapping	Posting Exch. Field Mapping	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	1226	Payment Export Data	Payment Export Data	No	NAVW17.10.00.38053,NAVDK7.10.00.38053	25-09-14	12:00:00	Yes	No	
1	1227	Posting Exch. Line Def	Posting Exch. Line Def	No	NAVW17.10.00.36703	10-05-14	12:00:00	Yes	No	
1	1228	Payment Jnl. Export Error Text	Payment Jnl. Export Error Text	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1229	Payment Export Remittance Text	Payment Export Remittance Text	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1230	SEPA Direct Debit Mandate	SEPA Direct Debit Mandate	No	NAVW17.10.00.35800	02-12-13	12:00:00	Yes	No	
1	1250	Bank Statement Matching Buffer	Bank Statement Matching Buffer	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1251	Account Mapping	Account Mapping	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1300	Mini Customer Template	Mini Customer Template	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
1	1301	Mini Item Template	Mini Item Template	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1302	Mini Dimensions Template	Mini Dimensions Template	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1303	Mini Vendor Template	Mini Vendor Template	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1304	Sales Price and Line Disc Buff	Sales Price and Line Disc Buff	No	NAVW17.10.00.35701	10-11-13	12:00:00	Yes	No	
1	1305	Mini Pages Mapping	Mini Pages Mapping	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1306	Mini User Removed Instructions	Mini User Removed Instructions	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1310	Mini Chart Definition	Mini Chart Definition	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1311	Mini Last Used Chart	Mini Last Used Chart	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1312	Mini Trial Balance Setup	Mini Trial Balance Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	1319	Sales by Cust. Grp.Chart Setup	Sales by Cust. Grp.Chart Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5050	Contact	Contact	No	NAVW17.10.00.37799	28-08-14	12:00:00	Yes	No	
1	5051	Contact Alt. Address	Contact Alt. Address	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5052	Contact Alt. Addr. Date Range	Contact Alt. Addr. Date Range	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5053	Business Relation	Business Relation	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5054	Contact Business Relation	Contact Business Relation	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5055	Mailing Group	Mailing Group	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5056	Contact Mailing Group	Contact Mailing Group	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5057	Industry Group	Industry Group	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5058	Contact Industry Group	Contact Industry Group	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5059	Web Source	Web Source	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5060	Contact Web Source	Contact Web Source	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5061	Rlshp. Mgt. Comment Line	Rlshp. Mgt. Comment Line	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5062	Attachment	Attachment	No	NAVW17.10.00.36078	30-01-14	12:00:00	Yes	No	
1	5063	Interaction Group	Interaction Group	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5064	Interaction Template	Interaction Template	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5065	Interaction Log Entry	Interaction Log Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5066	Job Responsibility	Job Responsibility	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5067	Contact Job Responsibility	Contact Job Responsibility	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5068	Salutation	Salutation	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5069	Salutation Formula	Salutation Formula	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5070	Organizational Level	Organizational Level	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5071	Campaign	Campaign	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5072	Campaign Entry	Campaign Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5073	Campaign Status	Campaign Status	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5074	Delivery Sorter	Delivery Sorter	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5075	Logged Segment	Logged Segment	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5076	Segment Header	Segment Header	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5077	Segment Line	Segment Line	No	NAVW17.10.00.36703	10-05-14	12:00:00	Yes	No	
1	5078	Segment History	Segment History	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5079	Marketing Setup	Marketing Setup	No	NAVW17.10.00.37563	02-08-14	12:00:00	Yes	No	
1	5080	To-do	To-do	No	NAVW17.10.00.37799	28-08-14	12:00:00	Yes	No	
1	5081	Activity	Activity	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5082	Activity Step	Activity Step	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5083	Team	Team	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5084	Team Salesperson	Team Salesperson	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5085	Contact Duplicate	Contact Duplicate	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5086	Cont. Duplicate Search String	Cont. Duplicate Search String	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5087	Profile Questionnaire Header	Profile Questionnaire Header	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5088	Profile Questionnaire Line	Profile Questionnaire Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5089	Contact Profile Answer	Contact Profile Answer	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5090	Sales Cycle	Sales Cycle	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5091	Sales Cycle Stage	Sales Cycle Stage	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5092	Opportunity	Opportunity	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5093	Opportunity Entry	Opportunity Entry	No	NAVW17.10.00.36281	13-03-14	12:00:00	Yes	No	
1	5094	Close Opportunity Code	Close Opportunity Code	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5095	Duplicate Search String Setup	Duplicate Search String Setup	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5096	Segment Wizard Filter	Segment Wizard Filter	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5097	Segment Criteria Line	Segment Criteria Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5098	Saved Segment Criteria	Saved Segment Criteria	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5099	Saved Segment Criteria Line	Saved Segment Criteria Line	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5100	Communication Method	Communication Method	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5101	Contact Value	Contact Value	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5102	RM Matrix Management	RM Matrix Management	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
1	5103	Interaction Tmpl. Language	Interaction Tmpl. Language	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5104	Segment Interaction Language	Segment Interaction Language	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
1	5105	Customer Template	Customer Template	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
1	5107	Sales Header Archive	Sales Header Archive	No	NAVW17.10.00.35800,NAVDK7.10.00.35800,EFAK7.10.00.3.04	30-01-14	11:18:12	Yes	No	
1	5108	Sales Line Archive	Sales Line Archive	No	NAVW17.10,NAVDK7.10,EFAK7.10.00.3.04	14-11-13	10:54:05	Yes	No	
1	5109	Purchase Header Archive	Purchase Header Archive	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
